CYRN, 0.008645510964396329, 0.11344002875173353
DARE, -0.062039887052457006, 0.3243236798406137
DBVT, 0.04527584583679927, 0.2442168362717574
DFFN, -0.009803912402207475, 0.2161821937195598
DGLY, 0.10928957583837501, 0.1577218438554752
DHC, 0.007619904991636488, 0.10284700072676371
DNN, 0.045454570084564216, 0.4547619979938739
DOGZ, -0.01146130708989208, 0.009810593739716288
DRRX, -0.051401929029031665, 0.1489024625070756
DS, 0.03093718296824305, 0.08468752614369382
DSS, -0.0376175401141142, 0.21402651258130956
DSX, 0.03160916508417477, 0.16825722889532102
DXF, -0.13360214426751124, 0.08052610331073935
EDU, 0.07418154310986058, 0.09419363340004304
EGY, 0.039531476419110555, 0.14230281563385866
ELOX, 0.06607140926073976, 0.2986109045385148
ELVT, 0.08831907225692814, 0.430540567815491
EMAN, 0.0, 0.1913150071041331
ENG, 0.1378092280629629, 0.2228596408512721
ENIC, -0.01971823008494142, 0.10828203204741911
ENSV, 0.029032204145365614, 0.2876334703994835
ENVB, 0.0, 0.12415366317523434
EPZM, -0.08010116667501586, 0.1358487620238106
ESGC, 0.02729382712855016, 0.2557397547349397
EVFM, 0.1077859229905293, 0.1995091472053396
EVGN, 0.05512821127677197, 0.07334172701960853
EXPR, -0.017903601371887103, 0.19084593821727472
EXTN, 0.014588877197735635, 0.26611933307563324
EYES, -0.03482728136326275, 0.17279182006448054
FBIO, -0.08092484633026967, 0.1406181610608957
FBRX, -0.08263699072316646, 0.14920110293609154
FEDU, 0.16489365041228976, 0.09890517807581277
FGF, -0.04401298093419033, 0.02012330950912407
FLDM, -0.008888910687159092, 0.08978960087642472
FRSX, -0.08071431229309205, 0.04490109297015076
FTEK, 0.0, 0.17498320928785654
FTFT, 0.04677946586043594, 0.26150788348307874
FTK, 0.11265973353164464, 0.19262700155154644
FWBI, 0.015507879556130578, 0.06088496679929952
GAU, 0.01653193711394991, 0.1732499603968284
GBR, 0.004854364437391379, 0.30593214962854853
GERN, -0.016666650772094577, 0.0821942475974229
GGB, 0.02748691646817672, 0.11018650494527177
GLBS, 0.0, 1.174697463671791
GLDG, -0.036458330422950276, 0.45579063243631535
GLG, -0.04371586942036199, 0.48885872633025135
GLYC, 0.008803216976628926, 0.15402087914737772
GNUS, 0.15795320252792833, 0.20396034179407885
GNW, -0.0022358306061125567, 0.13510959587918278
GORO, 0.017864367238107345, 0.18873108842539055
GPL, -0.055927144539993645, 0.36825342988127124
GROM, 0.0, 0.029067300145421023
GSAT, 0.06005746652962232, 0.28580774153404326
GSS, -0.04565214074176291, 0.19659588742168893
GSV, -0.03224672270505171, 0.22425333465043296
GTE, 0.006240243807365798, 0.19017539871246683
HEPA, -0.08619626222389026, 0.24139569061900723
HIVE, 0.0, 0.407509504208238
HLX, 0.09647370825192243, 0.3215568435834216
HMLP, 0.036356749199517084, 0.1991580989917519
HMY, -0.016129016752173576, 0.20843538219901006
HNRG, -0.01338435399734064, 0.0970911918002892
HSTO, -0.12628485560670344, 0.273994111664845
HUSA, 0.05, 0.316725090546124
IAG, 0.014534869617614032, 0.20025914916417273
IBIO, -0.03357679768856682, 0.4188417120987981
ICD, 0.05826519694674318, 1.773462252264069
IDEX, -0.04672897279559292, 0.20700566773707474
IDRA, -0.03124997089616889, 0.2633746296109269
IFMK, -0.084432681715276, 0.04502907271373768
IFRX, 0.23731544033792995, 0.06105219303456587
IGC, -0.013576959075981183, 0.20236056360274074
IMMP, -0.06006865922156186, 0.1895566209802691
IMV, 0.0, 0.2895373948980331
INFI, 0.004098356651125815, 0.15751527136031607
INM, -0.09359444961053465, 0.18168861388861413
INPX, -0.16530054644808742, 0.46886626985999846
INUV, 0.0, 0.13691882604237265
IO, 0.041095961994697755, 0.23713427195695322
IPDN, 0.0, 0.22054798863618383
ISR, 0.05128208067290269, 0.24590534872536557
ITP, -0.01666674945089223, 0.5506880231967627
ITUB, 0.016623996071967174, 0.0979994772620817
IVC, 0.0, 0.12601233183667593
IVR, 0.007859682803557646, 0.047654152853653875
IZEA, -0.06062804314313229, 0.21398496859011165
JAGX, -0.12563846589267266, 0.10899968894619169
JCS, 0.02456783106340329, 0.10152370463481178
JE, -0.025518317049255747, 0.06806514835304803
JOB, -0.023437478172126668, 0.1256282449531643
JP, 0.013729964382336554, 0.060243730125764804
KALA, -0.02971570401004044, 0.11775148921869655
KIQ, 0.13636364252114103, 0.28237805045667075
KNDI, 0.037142889840262275, 0.22895843125959373
KOS, 0.03400313356459814, 0.36298915790412073
KPRX, -0.029795130506869917, 0.25193135898329483
KTRA, 0.026200848811800907, 0.22315526284600462
KXIN, 0.0010267175684633408, 0.2919967830296843
LCI, 0.04909090562300249, 0.1614097403550326
LCTX, -0.023809502184254882, 0.19206242571058293
LEJU, 0.022149506994458744, 0.15342456051665054
LFMD, -0.0607196755443308, 0.42217381067579346
LITB, 0.010830314655719266, 0.11310713140640238
LLL, 0.011741702647912458, 0.17339278366715524
LLNW, -0.053921576648068556, 0.16946953710663076
LODE, 0.1284688995215311, 0.1661984081096478
LPCN, -0.01483678160659307, 0.14280119772596914
LPTH, -0.04166662845855964, 0.3688457686220703
LPTX, -0.12820512507010434, 0.3475661033874656
LTRPA, -0.006909958280537493, 0.22484203958974638
LVO, 0.026666641235351445, 0.3874815726659235
LXRX, -0.010791385004946545, 0.07870835596130768
LYG, 0.014549169503077476, 0.1547909929218824
MARK, 0.07220218377648491, 0.341075690961233
MBII, -0.11956523077136368, 0.1003825119996971
MBIO, 0.18454939091725464, 0.1957849787014167
MDGS, 0.0, 0.4492314960041554
MDVL, -0.03958252428351142, 0.12265710228544853
MEIP, 0.021032525048630707, 0.25799754230193
MFA, 0.00669346614982709, 0.0989517540055974
MFG, 0.009665168532739906, 0.10209088921019005
MICT, -0.02848159946047771, 0.24685312524532763
MIN, -0.002053337223750394, 0.017287467626533742
MMAT, 0.08295791730157023, 0.19168583438682288
MNKD, 0.03267038881409409, 0.28319218550552533
MNMD, -0.04470044988518221, 0.0716552768898415
MRKR, 0.0, 0.4338045598819256
MTL, 0.019417457749564656, 0.11555883815930629
MTNB, -0.03822533599364893, 0.3506286555807088
MUX, -0.03496500290228781, 0.19619300086027133
MYSZ, -0.08327082687382023, 0.22792902873252147
NAK, 0.0, 0.17520236288815402
NAOV, -0.019512176211098662, 0.07273024027876186
NAT, 0.01626546047324345, 0.13268778180865679
NBEV, 0.015267207179202328, 0.16698211433745133
NBRV, -0.046015696344954816, 0.1038247863586977
NBY, -0.08035714285714286, 0.18471350527591654
NCMI, -0.025032114584887848, 0.09018231017141497
NCNA, 0.048237520467948, 0.12184678133326894
NEPT, 0.07692308280124724, 0.3050171284273319
NERV, 0.03908229996554798, 0.22992403239966572
NEX, 0.10361958994576861, 0.5097014541959992
NEXT, 0.0, 0.13165965653185888
NGD, -0.03519312110190727, 0.1783418355936455
NGL, 0.07955105350527211, 0.634545056686147
NM, 0.0020367065565402636, 0.3038849768045107
NMR, 0.003502623606462204, 0.12341776837866739
NMTR, -0.12764113845198638, 0.34642374776457524
NNVC, -0.07407409042651406, 0.18785186629950967
NR, 0.10918921393317145, 0.34314626828756695
NRBO, 0.051297273185106504, 0.12756686699278436
NSPR, -0.1875, 0.1978619180575392
NUWE, -0.07305193409493724, 0.19569494659206144
NVCN, -0.07007786429365963, 0.30738172247114665
NVIV, -0.04909638554216868, 0.18898601268030585
NXTD, -0.033183360716382, 0.1660527312336068
NXTP, -0.05964914957682279, 0.32595336025344657
NYMT, 0.01319259968853337, 0.17814318172526933
OBSV, 0.07005387709362351, 0.1262268005018394
